user_pseudo_id,event_name,event_timestamp,page_location
7122244.8452189284,add_to_cart,1607096020731909,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7122244.8452189284,add_to_cart,1607096030063991,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7122244.8452189284,add_to_cart,1607096035543372,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7122244.8452189284,add_to_cart,1607096048489031,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7122244.8452189284,add_to_cart,1607096110953107,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607096116106494,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607096123061034,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607096130674137,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607096136663589,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607096193920538,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607096206864048,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607096270783240,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607112698584153,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607112747626331,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607112753200563,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,add_to_cart,1607112987132336,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7122244.8452189284,add_to_cart,1607112995810464,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7122244.8452189284,add_to_cart,1607113019311486,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7122244.8452189284,add_to_cart,1607113436659025,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens
7122244.8452189284,purchase,1607113596389472,https://shop.googlemerchandisestore.com/ordercompleted.html
7125962.1798454198,view_item,1606213254302896,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Campus+Bike+Eco+Tee+Navy
7125962.1798454198,purchase,1607314954841742,https://shop.googlemerchandisestore.com/ordercompleted.html
71285854.2587994288,purchase,1608148148603069,https://shop.googlemerchandisestore.com/ordercompleted.html
7132358.6228292016,purchase,1608625137875188,https://shop.googlemerchandisestore.com/ordercompleted.html
7134561.2038844554,add_to_cart,1607054667343671,https://shop.googlemerchandisestore.com/store.html
7134561.2038844554,add_to_cart,1607054672400270,https://shop.googlemerchandisestore.com/store.html
7136448.3265506488,add_to_cart,1607083102983435,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7136448.3265506488,add_to_cart,1607083285056564,https://shop.googlemerchandisestore.com/store.html
7136448.3265506488,add_to_cart,1607083379878124,https://shop.googlemerchandisestore.com/store.html
7136448.3265506488,add_to_cart,1607083480512477,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7136448.3265506488,add_to_cart,1607083487444884,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7136448.3265506488,add_to_cart,1607083496430499,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7136448.3265506488,add_to_cart,1607083504712864,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7136448.3265506488,add_to_cart,1607083536285785,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance
7136448.3265506488,add_to_cart,1607083557728789,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android
7136448.3265506488,add_to_cart,1607083581270565,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android
7136448.3265506488,add_to_cart,1607083661163654,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android
7136448.3265506488,add_to_cart,1607083669334605,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android
7136448.3265506488,add_to_cart,1607083858049981,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google
7136448.3265506488,add_to_cart,1607083977639470,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google
7136789.5111613653,purchase,1606308839998859,https://shop.googlemerchandisestore.com/ordercompleted.html
71426813.6484576444,purchase,1606187090427598,https://shop.googlemerchandisestore.com/ordercompleted.html
71426813.6484576444,purchase,1606187090452473,https://shop.googlemerchandisestore.com/ordercompleted.html
71563215.6886463640,purchase,1605249680408671,https://shop.googlemerchandisestore.com/ordercompleted.html
71577991.6929043696,purchase,1608130139710556,https://shop.googlemerchandisestore.com/ordercompleted.html
7158462.4817271255,purchase,1605842895780277,https://shop.googlemerchandisestore.com/ordercompleted.html
7158462.4817271255,purchase,1605842895825949,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606271459414093,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606271459454262,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606271617894673,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606271617906446,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606271876610255,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606271876640446,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606272117754178,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606272117791714,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606272523704742,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606272523738101,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606279593921278,https://shop.googlemerchandisestore.com/ordercompleted.html
71706603.2631255790,purchase,1606279895554138,https://shop.googlemerchandisestore.com/ordercompleted.html
71728326.8215187064,purchase,1608083554633278,https://shop.googlemerchandisestore.com/ordercompleted.html
71766434.3843515045,purchase,1608124271817635,https://shop.googlemerchandisestore.com/ordercompleted.html
7179770.4251022266,view_item,1606226890979225,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Utility+BackPack
7179770.4251022266,purchase,1606229463505057,https://shop.googlemerchandisestore.com/ordercompleted.html
7184503.5694706863,purchase,1607119504172256,https://shop.googlemerchandisestore.com/ordercompleted.html
71904874.2045190274,purchase,1606184807771040,https://shop.googlemerchandisestore.com/ordercompleted.html
71904874.2045190274,purchase,1606184807890862,https://shop.googlemerchandisestore.com/ordercompleted.html
7195542.3513817232,purchase,1605581925805270,https://shop.googlemerchandisestore.com/ordercompleted.html
7195614.3150402094,view_item,1606257660113891,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Blue+Stojo+Cup
72114424.5827774039,purchase,1607371361728389,https://shop.googlemerchandisestore.com/ordercompleted.html
7211916.1786430648,view_item,1606214524924976,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers
7211916.1786430648,view_item,1606214564310405,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Unisex+Tee
7211916.1786430648,view_item,1606214623361386,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers
72137012.1051607566,purchase,1605874226722494,https://shop.googlemerchandisestore.com/ordercompleted.html
72137012.1051607566,purchase,1605874226744913,https://shop.googlemerchandisestore.com/ordercompleted.html
7221347.4127394632,purchase,1607955016386404,https://shop.googlemerchandisestore.com/ordercompleted.html
7221347.4127394632,purchase,1607956472358032,https://shop.googlemerchandisestore.com/ordercompleted.html
7221347.4127394632,purchase,1607957003785962,https://shop.googlemerchandisestore.com/ordercompleted.html
7225417.1607545728,add_to_cart,1607081532245644,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel
7225417.1607545728,add_to_cart,1607081540005720,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel
7231269.9049300807,purchase,1606738333011870,https://shop.googlemerchandisestore.com/ordercompleted.html
7242688.0843867208,purchase,1608121098397039,https://shop.googlemerchandisestore.com/ordercompleted.html
7242688.0843867208,purchase,1608121658574516,https://shop.googlemerchandisestore.com/ordercompleted.html
7242688.0843867208,purchase,1608122288281301,https://shop.googlemerchandisestore.com/ordercompleted.html
7254379.8573622074,purchase,1605591097036537,https://shop.googlemerchandisestore.com/ordercompleted.html
7254379.8573622074,view_item,1606205499776662,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Charcoal
7254379.8573622074,view_item,1606205756548341,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crewneck+Sweatshirt+Green
7254379.8573622074,purchase,1606206131060870,https://shop.googlemerchandisestore.com/ordercompleted.html
7254379.8573622074,purchase,1606206131104493,https://shop.googlemerchandisestore.com/ordercompleted.html
7269989.2493768800,purchase,1605598844877989,https://shop.googlemerchandisestore.com/ordercompleted.html
7274455.6662201203,view_item,1606243517785760,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Cotton+Cap+LS
7275494.7811178530,purchase,1607336520127494,https://shop.googlemerchandisestore.com/ordercompleted.html
7275494.7811178530,purchase,1608193007769726,https://shop.googlemerchandisestore.com/ordercompleted.html
7278273.9630813339,add_to_cart,1607053383681759,https://shop.googlemerchandisestore.com/Google+Redesign/New
7278273.9630813339,add_to_cart,1607053515587127,https://shop.googlemerchandisestore.com/Google+Redesign/New
72819503.7856622601,purchase,1607084862866938,https://shop.googlemerchandisestore.com/ordercompleted.html
72884242.1035011217,purchase,1608158577552528,https://shop.googlemerchandisestore.com/ordercompleted.html
72926454.8269061887,purchase,1606527229515415,https://shop.googlemerchandisestore.com/ordercompleted.html
7296831617.1672065923,purchase,1606283959175893,https://shop.googlemerchandisestore.com/ordercompleted.html
73111349.9152668013,begin_checkout,1608588649819786,https://shop.googlemerchandisestore.com/yourinfo.html
73111349.9152668013,begin_checkout,1608588649830248,https://shop.googlemerchandisestore.com/yourinfo.html
73111349.9152668013,begin_checkout,1608588720646652,https://shop.googlemerchandisestore.com/yourinfo.html
73111349.9152668013,begin_checkout,1608588720654796,https://shop.googlemerchandisestore.com/yourinfo.html
73111349.9152668013,purchase,1608588910423581,https://shop.googlemerchandisestore.com/ordercompleted.html
7311472.7624692736,purchase,1608613127040150,https://shop.googlemerchandisestore.com/ordercompleted.html
7340885.1733336620,purchase,1606776736083422,https://shop.googlemerchandisestore.com/ordercompleted.html
73449982.7685842628,purchase,1606718671428332,https://shop.googlemerchandisestore.com/ordercompleted.html
73478648.4870101641,purchase,1609099567161832,https://shop.googlemerchandisestore.com/ordercompleted.html
7350209690.8160509403,purchase,1607963703604561,https://shop.googlemerchandisestore.com/ordercompleted.html
7351481.8873053183,purchase,1608633090738926,https://shop.googlemerchandisestore.com/ordercompleted.html
73606327.4930028426,purchase,1605600299988573,https://shop.googlemerchandisestore.com/ordercompleted.html
7361524.3246563494,purchase,1606544363687424,https://shop.googlemerchandisestore.com/ordercompleted.html
73714607.3371536902,purchase,1606586025570580,https://shop.googlemerchandisestore.com/ordercompleted.html
73739017.8732867733,purchase,1606588372813300,https://shop.googlemerchandisestore.com/ordercompleted.html
7375268.6519816106,purchase,1607960575112956,https://shop.googlemerchandisestore.com/ordercompleted.html
7383305.1244201858,purchase,1608202875332486,https://shop.googlemerchandisestore.com/ordercompleted.html
73857569.3456666922,add_to_cart,1607058012221709,https://shop.googlemerchandisestore.com/store.html
73857569.3456666922,purchase,1607058143814817,https://shop.googlemerchandisestore.com/ordercompleted.html
73925756.8578616626,purchase,1608239560095288,https://shop.googlemerchandisestore.com/ordercompleted.html
7393648.1873812517,purchase,1606738141593593,https://shop.googlemerchandisestore.com/ordercompleted.html
74016002.6019650209,purchase,1605263171130237,https://shop.googlemerchandisestore.com/ordercompleted.html
74016002.6019650209,purchase,1605263381253849,https://shop.googlemerchandisestore.com/ordercompleted.html
74016002.6019650209,purchase,1605263712125273,https://shop.googlemerchandisestore.com/ordercompleted.html
7403204.3264957893,purchase,1608648586779864,https://shop.googlemerchandisestore.com/ordercompleted.html
7404712.3481898129,purchase,1606251585467072,https://shop.googlemerchandisestore.com/ordercompleted.html
